Intensity_MassDisplacement_PI,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensityEdge_PI,Intensity_MaxIntensity_DAPI,Intensity_MaxIntensity_PI,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensityEdge_PI,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_PI,Intensity_MedianIntensity_DAPI,Intensity_MedianIntensity_PI,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensityEdge_PI,Intensity_MinIntensity_DAPI,Intensity_MinIntensity_PI,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensityEdge_PI,Intensity_StdIntensity_DAPI,Intensity_StdIntensity_PI,Intensity_UpperQuartileIntensity_DAPI,Intensity_UpperQuartileIntensity_PI,Number_Object_Number
0.083478996,0.064225227,0.037064165,0.144426644,0.037903409,0.045744388,0.032969708,0.079911526,0.033730322,0.078034639,0.033676662,0.038132295,0.02932784,0.038132295,0.02932784,0.006381401,0.001420427,0.026783521,0.001519038,0.097703516,0.034653239,1023
0.17381135,0.063508049,0.039337758,0.269581139,0.041657131,0.042102141,0.034626667,0.113800686,0.035667392,0.110231176,0.035767149,0.034973677,0.029846648,0.034973677,0.029846648,0.004375624,0.002027534,0.058803461,0.001840947,0.160845354,0.037010759,1024
0.135937532,0.066773482,0.033722438,0.143389031,0.035370413,0.048528776,0.029989332,0.086030582,0.030414889,0.087418936,0.030228123,0.036118105,0.025726711,0.036118105,0.025726711,0.006138186,0.001624378,0.026120144,0.001542775,0.105668724,0.0313344,1025
0.20391247,0.096147098,0.038605325,0.206637681,0.041763943,0.04520821,0.034585183,0.0928025,0.036172334,0.085587855,0.035980772,0.036987871,0.02949569,0.036987871,0.02949569,0.009780214,0.002117579,0.044167224,0.002264252,0.126886398,0.037651636,1026
0.269358567,0.057831693,0.041107804,0.149340048,0.041611351,0.042786298,0.034534101,0.084560215,0.035901035,0.085343711,0.035843443,0.034363318,0.02885481,0.034363318,0.02885481,0.005479926,0.002922994,0.031076778,0.00237994,0.111650266,0.037735563,1027
0.163750216,0.057679102,0.038696881,0.169726104,0.041855495,0.042934437,0.034620495,0.089228054,0.035175058,0.091279469,0.035187304,0.034134433,0.031586174,0.034134433,0.030090792,0.005743613,0.00169111,0.033806972,0.001712711,0.11596475,0.036377508,1028
0.195362091,0.050293736,0.039414052,0.136385143,0.039459832,0.036927469,0.032642227,0.071021326,0.033271317,0.071099415,0.032990005,0.029739834,0.027847715,0.029739834,0.027847715,0.004386991,0.002712647,0.026131268,0.002076609,0.088723583,0.034622721,1029
0.127494062,0.059082933,0.035645075,0.166598007,0.038254369,0.0391968,0.033250159,0.094335453,0.033749633,0.102197297,0.033669032,0.031967651,0.029633021,0.031967651,0.029633021,0.004604216,0.001163597,0.035843815,0.001416114,0.124284735,0.034699015,1030
0.089079143,0.055207141,0.036499582,0.145891502,0.036499582,0.040602785,0.031379643,0.076549487,0.032236277,0.078507669,0.032082092,0.034561686,0.028717479,0.034561686,0.028717479,0.004245295,0.001490085,0.027363776,0.001496779,0.10074006,0.033279926,1031
0.057531092,0.058731977,0.038391698,0.168688491,0.03996338,0.04234301,0.034529356,0.091855588,0.035768729,0.092652779,0.035843443,0.035141528,0.029770352,0.035141528,0.029770352,0.004626097,0.001729241,0.036778839,0.001653885,0.120931562,0.036942091,1032
0.079862575,0.063721679,0.035370413,0.16360724,0.036926832,0.035920065,0.031892882,0.091977935,0.032593226,0.100587472,0.032532234,0.028763257,0.028473334,0.028763257,0.028473334,0.004589913,0.001226877,0.034584158,0.001383729,0.118616007,0.033493552,1033
0.116910058,0.062119476,0.038452737,0.156496525,0.041351948,0.043367208,0.033445792,0.087462085,0.034339563,0.08903639,0.034042876,0.033844512,0.029083695,0.033844512,0.029083695,0.006220737,0.001946507,0.031868693,0.00197817,0.115266651,0.035385672,1034
0.411577382,0.050186925,0.039795529,0.165712982,0.041092545,0.038557853,0.033340192,0.088506678,0.034143225,0.092034791,0.0338674,0.030334936,0.028595407,0.030334936,0.028595407,0.004839329,0.003048886,0.036103296,0.002462236,0.11858549,0.035969328,1035
0.214494609,0.064423591,0.037216753,0.205355912,0.03949035,0.042489997,0.033358098,0.099228327,0.034047743,0.108918898,0.034256503,0.03463798,0.029465171,0.03463798,0.027527276,0.005082984,0.001630945,0.037694531,0.001684674,0.127306014,0.035141528,1036
0.054113029,0.059861142,0.035660334,0.153063253,0.038696881,0.041863528,0.033327578,0.089353104,0.033952083,0.095086597,0.033859771,0.034241244,0.02996872,0.034241244,0.029724576,0.004819437,0.001158549,0.030636055,0.001364882,0.110616462,0.034798201,1037
0.409486956,0.055588618,0.037827116,0.207415879,0.040070191,0.038704025,0.031762744,0.100010049,0.032783223,0.095857173,0.032326236,0.032074463,0.027542535,0.032074463,0.027542535,0.003858544,0.002528481,0.052139301,0.002344483,0.145006478,0.034454871,1038
0.281093794,0.062211033,0.039505608,0.624551773,0.046158541,0.043972603,0.03207012,0.159024745,0.034751609,0.104631111,0.034195468,0.037232015,0.02716106,0.037232015,0.02716106,0.0050414,0.002713008,0.135237304,0.003760268,0.215594724,0.037827116,1039
0.372969636,0.051377125,0.040161747,0.175051495,0.040161747,0.037918969,0.031612205,0.089412791,0.032813018,0.082841232,0.032776378,0.028091859,0.024246586,0.028091859,0.024246586,0.005625404,0.003822467,0.044047359,0.002620697,0.133218892,0.034332801,1040
0.136609468,0.052109558,0.037277792,0.140550852,0.037720304,0.037512398,0.032141086,0.078380594,0.032686652,0.081734948,0.032745861,0.028931106,0.028290227,0.028931106,0.028030824,0.005093073,0.001959795,0.029002004,0.001631136,0.101384759,0.033813994,1041
0.150319737,0.060685132,0.035904478,0.189456016,0.039536126,0.040560326,0.032218317,0.09905773,0.033988791,0.105477989,0.033882659,0.03387503,0.028900588,0.03387503,0.028900588,0.004050354,0.001599342,0.044983784,0.001904657,0.138895243,0.03523308,1042
0.193262198,0.067750059,0.038040742,0.142992288,0.043152515,0.046573361,0.031778185,0.078474276,0.035347524,0.078034639,0.035828184,0.037552454,0.02778668,0.037552454,0.027069505,0.006674356,0.002412043,0.024045572,0.003596333,0.09623865,0.038208593,1043
0.402200208,0.134035245,0.08171206,0.143755242,0.102235444,0.07801315,0.041987223,0.085054973,0.051873563,0.085404746,0.042999923,0.037582971,0.032547493,0.037582971,0.032547493,0.033735129,0.011429668,0.028461445,0.019051992,0.10690471,0.063347828,1044
0.137233982,0.061722744,0.035141528,0.162767991,0.037216753,0.039408331,0.031399839,0.083512797,0.032289622,0.081391625,0.032089721,0.031708248,0.02775616,0.031708248,0.027695125,0.005042519,0.00143519,0.036368352,0.001764715,0.114847027,0.033508811,1045
0.194008876,0.057694361,0.038010225,0.132784009,0.039429314,0.043771613,0.033512986,0.076442683,0.033936169,0.079056993,0.033920806,0.033234149,0.029770352,0.033234149,0.02964828,0.0060212,0.00165475,0.023143795,0.001680134,0.093797207,0.035004195,1046
0.316520062,0.058075838,0.038879987,0.125078201,0.041870758,0.041763121,0.031267731,0.073070626,0.031758748,0.074448764,0.031372551,0.033722438,0.02731365,0.033722438,0.02731365,0.005217614,0.002488386,0.022663576,0.002201257,0.089707792,0.032608531,1047
0.276096121,0.049057756,0.036072329,0.206958115,0.038345922,0.036313596,0.031393437,0.113189772,0.032329125,0.118631266,0.032562751,0.028946364,0.026398107,0.028946364,0.026398107,0.004674222,0.00250755,0.055230864,0.001961334,0.166697189,0.033703364,1048
0.250179044,0.128847182,0.052231632,0.137102306,0.052231632,0.057771485,0.034497691,0.08680009,0.034215987,0.09110399,0.033859771,0.036987871,0.030304417,0.036987871,0.029999238,0.027288914,0.003828815,0.027359523,0.002390188,0.107740141,0.035038531,1049
0.299433811,0.053772792,0.037460897,0.190356299,0.039475091,0.038808448,0.031822027,0.086050662,0.0333513,0.08110933,0.033295184,0.031525139,0.027969787,0.031525139,0.027450981,0.003579615,0.002095974,0.038302502,0.002255492,0.11213474,0.034973677,1050
0.182733184,0.070542455,0.038086519,0.163088426,0.040894181,0.046208744,0.034309911,0.087447817,0.035464859,0.085847259,0.035294119,0.034058139,0.029816128,0.034058139,0.029816128,0.007435788,0.001718717,0.034609358,0.002041929,0.113008317,0.037117571,1051
0.164985379,0.06515602,0.040741589,0.192248419,0.040756848,0.043422864,0.0342026,0.095928407,0.035036089,0.094087128,0.035118639,0.03476005,0.027924011,0.03476005,0.027924011,0.005999827,0.002880439,0.042615938,0.002354124,0.128244448,0.0367628,1052
0.198494629,0.066758223,0.036209658,0.184542611,0.038101777,0.043015588,0.031706357,0.103914036,0.033172487,0.115732051,0.033272296,0.034866866,0.027862974,0.034866866,0.027862974,0.005986383,0.001677706,0.041192671,0.001712713,0.137754634,0.034359504,1053
0.107756705,0.117616542,0.039337758,0.143358514,0.03996338,0.047326784,0.034293621,0.083797273,0.035039493,0.089105058,0.034927901,0.034866866,0.031174181,0.034866866,0.031174181,0.016715777,0.001516301,0.024558877,0.001528748,0.100888841,0.035965513,1054
0.093582988,0.057312887,0.035767149,0.217685208,0.03901732,0.041751833,0.032773957,0.11227057,0.033922853,0.121492334,0.03387503,0.03369192,0.028000304,0.03369192,0.028000304,0.004754411,0.001556648,0.050041454,0.001567351,0.151606008,0.034996565,1055
6.194750265,0.06083772,0.332677186,0.578561068,0.522926688,0.039201581,0.085040303,0.152663782,0.166379108,0.137209132,0.126909286,0.028412299,0.029678797,0.028412299,0.029678797,0.006535886,0.072648147,0.104434899,0.130266406,0.202410921,0.250873566,1056
0.317780858,0.065491721,0.040131226,0.48300907,0.041077286,0.037482341,0.033927909,0.161974864,0.035523968,0.111215383,0.035751887,0.029205767,0.028274968,0.029205767,0.028274968,0.006888001,0.002694739,0.130243399,0.002380007,0.247528043,0.037289236,1057
0.165317931,0.058899824,0.037720304,0.212039366,0.040192265,0.042320182,0.033924859,0.108308012,0.034734921,0.117982756,0.034714274,0.033981841,0.030457009,0.033981841,0.030457009,0.004817664,0.001560244,0.043820416,0.001519537,0.141844049,0.035732813,1058
0.168227686,0.119829096,0.033432517,0.133119702,0.034439612,0.052151565,0.029290293,0.078782858,0.030166478,0.081391625,0.030228123,0.033966582,0.025635157,0.033966582,0.025635157,0.019310067,0.001920055,0.0260477,0.001675456,0.099397272,0.031326771,1059
0.154530652,0.066651411,0.037918668,0.157152668,0.038727399,0.043864036,0.033810461,0.093525565,0.034478449,0.099656671,0.034409095,0.036240175,0.029373618,0.036240175,0.029373618,0.005849505,0.001753858,0.034085206,0.001604476,0.120668344,0.035568781,1060
0.155760018,0.058304723,0.038376439,0.168596938,0.041916534,0.042101838,0.033842661,0.097039312,0.035309949,0.10534066,0.035309378,0.034378577,0.03059434,0.034378577,0.029297322,0.004894557,0.001500699,0.033290332,0.001905211,0.121412225,0.036606394,1061
0.112309075,0.05320821,0.038452737,0.197863743,0.041580833,0.038121154,0.03314526,0.101170954,0.034527721,0.110490575,0.034546427,0.030045014,0.028534371,0.030045014,0.027695125,0.004524176,0.002193992,0.039983887,0.002285001,0.131868467,0.036148623,1062
0.236370102,0.124116883,0.035034716,0.124116883,0.035034716,0.05837458,0.029620146,0.075583022,0.029452806,0.081162736,0.029510949,0.035873961,0.026215,0.035873961,0.026077669,0.027071968,0.002039176,0.025972697,0.00183996,0.096940566,0.030701152,1063
0.063476788,0.064179443,0.037705041,0.240726337,0.040466927,0.043641413,0.033722072,0.111986445,0.035302834,0.115350574,0.035355154,0.034439612,0.03059434,0.034439612,0.03059434,0.004776229,0.00146358,0.053291766,0.001787489,0.153952092,0.036503397,1064
0.26383688,0.182131693,0.037720304,0.191638052,0.039871823,0.063080479,0.033313942,0.104085206,0.033779796,0.111612119,0.033592738,0.036408026,0.02949569,0.036408026,0.028946364,0.040997243,0.001914994,0.042950621,0.001758583,0.139932856,0.034855422,1065
0.179255997,0.05851835,0.038406957,0.15146105,0.038971543,0.042276147,0.033291811,0.08510959,0.033794333,0.087739378,0.033737697,0.03558404,0.028213931,0.03558404,0.028213931,0.00506115,0.002081631,0.028650719,0.001685262,0.103715573,0.034828719,1066
0.294385272,0.055970091,0.039765012,0.213702604,0.040436409,0.039835892,0.033453437,0.108527834,0.033815457,0.116700999,0.03356985,0.033020522,0.030289158,0.033020522,0.03012131,0.004409286,0.002226587,0.048747965,0.001896871,0.150148779,0.034973677,1067
0.31676197,0.052048523,0.03871214,0.215030134,0.040222783,0.038947546,0.033661033,0.110507862,0.034418579,0.118341345,0.03463798,0.031998169,0.028015565,0.031998169,0.02775616,0.004044478,0.002627319,0.050763753,0.00218386,0.152536809,0.035805296,1068
0.140970281,0.051056687,0.036758985,0.20689708,0.039551385,0.038274586,0.033028407,0.113029145,0.034012536,0.12710765,0.034058139,0.030182345,0.028137637,0.030182345,0.028137637,0.004246762,0.001879385,0.05033706,0.001652409,0.1531014,0.035126269,1069
0.231264072,0.059143968,0.038391698,0.162111849,0.038513772,0.042317912,0.033642826,0.090418399,0.034423341,0.092874035,0.034592204,0.034668498,0.027542535,0.034668498,0.027542535,0.005471837,0.002515436,0.035493806,0.001974632,0.12085527,0.035721369,1070
0.18097647,0.051560234,0.038147554,0.157900363,0.038437475,0.037076137,0.032372485,0.08414435,0.033326668,0.087769896,0.033310443,0.029724576,0.027573053,0.029724576,0.027573053,0.004632418,0.002096471,0.033519725,0.001869869,0.113496602,0.034592204,1071
0.302589176,0.057373922,0.036667429,0.150301367,0.038208593,0.038966504,0.031537375,0.080571079,0.032549807,0.081086442,0.032303348,0.031799801,0.027557794,0.031799801,0.027557794,0.004737235,0.00170367,0.032457541,0.001908063,0.105180435,0.033943694,1072
0.116037484,0.060776684,0.036194399,0.155336842,0.037399862,0.041285878,0.032450904,0.078455288,0.033418608,0.07708858,0.033386741,0.033829253,0.02932784,0.033829253,0.02932784,0.00585656,0.001481545,0.029019093,0.00149157,0.102800034,0.034485389,1073
0.140365527,0.0614786,0.039414052,0.164782181,0.04008545,0.043315913,0.033118436,0.082956262,0.034046972,0.082017243,0.033813994,0.035370413,0.02949569,0.035370413,0.027618829,0.005992921,0.002426234,0.031257555,0.00222145,0.106004424,0.035660334,1074
0.377100558,0.066269934,0.033920806,0.177508205,0.034332801,0.041728339,0.028987055,0.097219286,0.029713,0.104509041,0.029571984,0.03447013,0.024780652,0.03447013,0.024780652,0.005463262,0.002136849,0.038875367,0.001811255,0.12805371,0.031158922,1075
0.185661573,0.071137562,0.03356985,0.168673232,0.033585109,0.047681583,0.02959392,0.094734543,0.030293314,0.099427789,0.030403601,0.036881056,0.025818266,0.036881056,0.025818266,0.006708307,0.001710494,0.032964505,0.001441985,0.122957196,0.031307697,1076
0.377051323,0.068818189,0.040024415,0.189898521,0.040924698,0.045313167,0.034310286,0.104368791,0.035136596,0.109254599,0.035339896,0.035400931,0.029358359,0.035400931,0.028915847,0.005923559,0.00305546,0.040892794,0.00243764,0.137781337,0.037033647,1077
0.346043109,0.087785155,0.037521936,0.142702371,0.039902341,0.04004824,0.032117832,0.0782231,0.033366774,0.079026476,0.033386741,0.030365454,0.025803005,0.030365454,0.02574197,0.009199738,0.002403193,0.02900113,0.002563859,0.101747155,0.035194933,1078
0.227447816,0.063477531,0.041184101,0.158510715,0.042313267,0.042335104,0.03446671,0.092794955,0.036121867,0.097116046,0.036247807,0.034027617,0.028961623,0.034027617,0.028961623,0.005668025,0.002725921,0.033723724,0.002426809,0.122972459,0.037811857,1079
0.158223924,0.05397116,0.036133364,0.188281074,0.039154649,0.039008642,0.031811171,0.089343031,0.034000202,0.09033341,0.034134433,0.030823225,0.027008468,0.030823225,0.027008468,0.005163134,0.00218247,0.039961544,0.002202431,0.12166018,0.035645075,1080
0.139531849,0.062317844,0.036942091,0.145784691,0.03776608,0.042799397,0.032314434,0.085499207,0.033093591,0.087708861,0.033035781,0.035385672,0.028473334,0.035385672,0.028473334,0.005892425,0.001620144,0.031535479,0.001612038,0.113969631,0.034119174,1081
0.130671132,0.056794081,0.036545359,0.21670863,0.03871214,0.041010182,0.032201565,0.096033024,0.033645509,0.092568856,0.033737697,0.033966582,0.028091859,0.033966582,0.028091859,0.004966634,0.001801666,0.046895891,0.001905299,0.124956131,0.034973677,1082
0.1864983,0.055848021,0.037201494,0.156130314,0.037613489,0.037925801,0.03190479,0.087265451,0.032826634,0.089784086,0.032806896,0.030975815,0.027145799,0.030975815,0.027145799,0.005357284,0.002176996,0.036859872,0.001769263,0.120088503,0.034134433,1083
0.095168795,0.060517281,0.036896314,0.178912029,0.039047837,0.043049007,0.033943949,0.100370943,0.034704253,0.10687419,0.034699015,0.035538264,0.03041123,0.035538264,0.030289158,0.00446593,0.001371658,0.036689438,0.001507741,0.129510954,0.035751887,1084
0.144228872,0.160158694,0.036118105,0.160158694,0.036682688,0.064742871,0.032358205,0.087636931,0.032266875,0.094148166,0.032288089,0.036606394,0.027924011,0.036606394,0.027924011,0.033528172,0.001684889,0.029043612,0.001533149,0.106679639,0.033295184,1085
0.115108017,0.122819871,0.037247274,0.136903942,0.037247274,0.055805351,0.033721873,0.075931713,0.033742673,0.073945217,0.033600368,0.037506677,0.029983979,0.037506677,0.029983979,0.020700334,0.001811428,0.02361234,0.001565277,0.09246967,0.034729533,1086
0.172318857,0.045853361,0.035904478,0.128114745,0.036041811,0.035413471,0.031085434,0.074995002,0.031188816,0.080361642,0.031097887,0.029159991,0.027359426,0.029159991,0.027359426,0.003837427,0.001662409,0.024021326,0.001446732,0.093327992,0.03204776,1087
0.237842109,0.059510186,0.036575876,0.172304869,0.038254369,0.041070573,0.031604028,0.083904448,0.032422674,0.08406195,0.032288089,0.034027617,0.027512016,0.034027617,0.027496757,0.005752099,0.002422296,0.033457773,0.00212252,0.110139623,0.033859771,1088
0.168398675,0.153826207,0.037491418,0.153826207,0.037491418,0.059130488,0.03207002,0.093843722,0.032122261,0.10121309,0.031921875,0.037308309,0.028488593,0.037308309,0.028488593,0.031017724,0.001740438,0.033953244,0.001430203,0.1223621,0.032959487,1089
0.101007155,0.05195697,0.03807126,0.135362789,0.039108872,0.038540885,0.032439546,0.075930076,0.033646795,0.07531853,0.03352407,0.028793775,0.028183414,0.028793775,0.028183414,0.005344869,0.001819069,0.028203888,0.002058865,0.100007631,0.03511101,1090
0.122266656,0.049805447,0.038010225,0.17354086,0.039856564,0.038322026,0.032757809,0.086250208,0.03339376,0.090684369,0.033447776,0.030762188,0.028137637,0.030762188,0.028137637,0.00481606,0.002264134,0.035508852,0.002009775,0.112764172,0.034744792,1091
0.145109218,0.163530931,0.038147554,0.163530931,0.039108872,0.056357764,0.032829647,0.086833365,0.033281524,0.088197149,0.033150226,0.034683757,0.029510949,0.034683757,0.029510949,0.02705203,0.001655293,0.027190917,0.001446382,0.107526511,0.034138247,1092
0.168534794,0.058411535,0.036438543,0.209842071,0.038086519,0.036740871,0.031496927,0.103516475,0.032680152,0.106919967,0.032700084,0.028915847,0.027664607,0.028915847,0.027664607,0.005209276,0.00193833,0.05064643,0.001839824,0.148470283,0.033966582,1093
0.11361065,0.112184331,0.036682688,0.151277944,0.036743727,0.050792785,0.032745079,0.087947962,0.032975021,0.09092851,0.032967117,0.037232015,0.029282063,0.037232015,0.02902266,0.016191475,0.001743419,0.030758646,0.00137224,0.114499886,0.033901732,1094
